ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,FeedPrice,FeedPrice_lower,FeedPrice_upper,LayinghenPrice,LayinghenPrice_lower,LayinghenPrice_upper,Stock,Stock_lower,Stock_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-11-25,3.549514489331759,3.544906091207403,3.7962706123253827,3.549514489331759,3.549514489331759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12258077296066354,0.12258077296066354,0.12258077296066354,0.0,0.0,0.0,0.12258077296066354,0.12258077296066354,0.12258077296066354,0.0,0.0,0.0,3.6720952622924226
2024-12-02,3.535073859159683,3.5368527033433157,3.7790154701454113,3.535073859159683,3.535073859159683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12250706879666301,0.12250706879666301,0.12250706879666301,0.0,0.0,0.0,0.12250706879666301,0.12250706879666301,0.12250706879666301,0.0,0.0,0.0,3.6575809279563463
2024-12-09,3.5206332289876068,3.5228227648649697,3.769072111599573,3.5206332289876068,3.5206332289876068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12809256609257424,0.12809256609257424,0.12809256609257424,0.0,0.0,0.0,0.12809256609257424,0.12809256609257424,0.12809256609257424,0.0,0.0,0.0,3.648725795080181
2024-12-16,3.5061925988155305,3.5090481098136554,3.7565171748567434,3.5061925988155305,3.5061925988155305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12969724149593398,0.12969724149593398,0.12969724149593398,0.0,0.0,0.0,0.12969724149593398,0.12969724149593398,0.12969724149593398,0.0,0.0,0.0,3.6358898403114646
2024-12-23,3.491751968643454,3.486855429876879,3.72401065745919,3.491751968643454,3.491751968643454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11128437821126134,0.11128437821126134,0.11128437821126134,0.0,0.0,0.0,0.11128437821126134,0.11128437821126134,0.11128437821126134,0.0,0.0,0.0,3.6030363468547155
2025-01-06,3.462870708299302,3.311176618356154,3.5616161208348407,3.462870708299302,3.462870708299302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019656096702272696,-0.019656096702272696,-0.019656096702272696,0.0,0.0,0.0,-0.019656096702272696,-0.019656096702272696,-0.019656096702272696,0.0,0.0,0.0,3.4432146115970292
2025-01-13,3.4484300781272257,3.2235319403354663,3.4614447852289367,3.4484300781272257,3.4484300781272257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10190864226737337,-0.10190864226737337,-0.10190864226737337,0.0,0.0,0.0,-0.10190864226737337,-0.10190864226737337,-0.10190864226737337,0.0,0.0,0.0,3.3465214358598523
2025-01-20,3.4339894479551494,3.1528501506564335,3.3915800361474115,3.4339894479551494,3.4339894479551494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15567062570655626,-0.15567062570655626,-0.15567062570655626,0.0,0.0,0.0,-0.15567062570655626,-0.15567062570655626,-0.15567062570655626,0.0,0.0,0.0,3.2783188222485933
2025-01-27,3.4195488177830735,3.1275894430568116,3.370071579570799,3.4195488177830735,3.4195488177830735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1714866939142061,-0.1714866939142061,-0.1714866939142061,0.0,0.0,0.0,-0.1714866939142061,-0.1714866939142061,-0.1714866939142061,0.0,0.0,0.0,3.2480621238688676
2025-02-03,3.405108187610997,3.108695187260703,3.362021965005592,3.405108187610997,3.405108187610997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17219880806328952,-0.17219880806328952,-0.17219880806328952,0.0,0.0,0.0,-0.17219880806328952,-0.17219880806328952,-0.17219880806328952,0.0,0.0,0.0,3.2329093795477077
2025-02-10,3.390667557438921,3.068869489502642,3.319174865977007,3.390667557438921,3.390667557438921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19166406861773497,-0.19166406861773497,-0.19166406861773497,0.0,0.0,0.0,-0.19166406861773497,-0.19166406861773497,-0.19166406861773497,0.0,0.0,0.0,3.199003488821186
2025-02-17,3.3762269272668446,3.0133548154588063,3.263663183345037,3.3762269272668446,3.3762269272668446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23896638870271905,-0.23896638870271905,-0.23896638870271905,0.0,0.0,0.0,-0.23896638870271905,-0.23896638870271905,-0.23896638870271905,0.0,0.0,0.0,3.1372605385641257
2025-02-24,3.3617862970947683,2.9527772053914,3.201956870793858,3.3617862970947683,3.3617862970947683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28572577270448174,-0.28572577270448174,-0.28572577270448174,0.0,0.0,0.0,-0.28572577270448174,-0.28572577270448174,-0.28572577270448174,0.0,0.0,0.0,3.0760605243902868
2025-03-03,3.3473456669226924,2.9249396356140047,3.1750884160549258,3.3473456669226924,3.3473456669226924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.293690094825805,-0.293690094825805,-0.293690094825805,0.0,0.0,0.0,-0.293690094825805,-0.293690094825805,-0.293690094825805,0.0,0.0,0.0,3.053655572096887
2025-03-10,3.332905036750616,2.955351194743661,3.2015967060327464,3.332905036750616,3.332905036750616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25626704557084995,-0.25626704557084995,-0.25626704557084995,0.0,0.0,0.0,-0.25626704557084995,-0.25626704557084995,-0.25626704557084995,0.0,0.0,0.0,3.076637991179766
2025-03-17,3.31846440657854,2.9796531166689513,3.2317129344247113,3.31846440657854,3.31846440657854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20918597913394887,-0.20918597913394887,-0.20918597913394887,0.0,0.0,0.0,-0.20918597913394887,-0.20918597913394887,-0.20918597913394887,0.0,0.0,0.0,3.109278427444591
2025-03-24,3.3040237764064635,2.9920209825477,3.2394752744590227,3.3040237764064635,3.3040237764064635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19639540943192807,-0.19639540943192807,-0.19639540943192807,0.0,0.0,0.0,-0.19639540943192807,-0.19639540943192807,-0.19639540943192807,0.0,0.0,0.0,3.1076283669745353
2025-03-31,3.2895831462343876,2.942144937737669,3.1945442760928517,3.2895831462343876,3.2895831462343876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22607850429360354,-0.22607850429360354,-0.22607850429360354,0.0,0.0,0.0,-0.22607850429360354,-0.22607850429360354,-0.22607850429360354,0.0,0.0,0.0,3.063504641940784
2025-04-07,3.2751425160623113,2.880283900102809,3.1328714984744126,3.2751425160623113,3.2751425160623113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2635295414163372,-0.2635295414163372,-0.2635295414163372,0.0,0.0,0.0,-0.2635295414163372,-0.2635295414163372,-0.2635295414163372,0.0,0.0,0.0,3.011612974645974
2025-04-14,3.260701885890235,2.8688367213063763,3.1182076502591762,3.260701885890235,3.260701885890235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2676861773649471,-0.2676861773649471,-0.2676861773649471,0.0,0.0,0.0,-0.2676861773649471,-0.2676861773649471,-0.2676861773649471,0.0,0.0,0.0,2.993015708525288
2025-04-21,3.2462612557181587,2.8946806914858927,3.1352807518271177,3.2462612557181587,3.2462612557181587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2307397833795636,-0.2307397833795636,-0.2307397833795636,0.0,0.0,0.0,-0.2307397833795636,-0.2307397833795636,-0.2307397833795636,0.0,0.0,0.0,3.015521472338595
2025-04-28,3.2318206255460824,2.9315267564008285,3.180576175802841,3.2318206255460824,3.2318206255460824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17905502603393783,-0.17905502603393783,-0.17905502603393783,0.0,0.0,0.0,-0.17905502603393783,-0.17905502603393783,-0.17905502603393783,0.0,0.0,0.0,3.0527655995121448
2025-05-05,3.2173799953740065,2.9619380668686923,3.199221790540716,3.2173799953740065,3.2173799953740065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.139063754630563,-0.139063754630563,-0.139063754630563,0.0,0.0,0.0,-0.139063754630563,-0.139063754630563,-0.139063754630563,0.0,0.0,0.0,3.0783162407434435
2025-05-12,3.2029393652019302,2.961319129563723,3.209727435412353,3.2029393652019302,3.2029393652019302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11048344337425184,-0.11048344337425184,-0.11048344337425184,0.0,0.0,0.0,-0.11048344337425184,-0.11048344337425184,-0.11048344337425184,0.0,0.0,0.0,3.0924559218276784
2025-05-19,3.188498735029854,2.9889859070001776,3.2274861072118153,3.188498735029854,3.188498735029854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07679882090809664,-0.07679882090809664,-0.07679882090809664,0.0,0.0,0.0,-0.07679882090809664,-0.07679882090809664,-0.07679882090809664,0.0,0.0,0.0,3.111699914121757
2025-05-26,3.1740581048577776,3.0158470841039753,3.2603462810949697,3.1740581048577776,3.1740581048577776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036101770974840484,-0.036101770974840484,-0.036101770974840484,0.0,0.0,0.0,-0.036101770974840484,-0.036101770974840484,-0.036101770974840484,0.0,0.0,0.0,3.1379563338829373
2025-06-02,3.1596174746857018,3.0293224246262516,3.2648917639602884,3.1596174746857018,3.1596174746857018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010995670404221856,-0.010995670404221856,-0.010995670404221856,0.0,0.0,0.0,-0.010995670404221856,-0.010995670404221856,-0.010995670404221856,0.0,0.0,0.0,3.14862180428148
2025-06-09,3.1451768445136254,2.9971084781665582,3.2499309171206887,3.1451768445136254,3.1451768445136254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023073283680972945,-0.023073283680972945,-0.023073283680972945,0.0,0.0,0.0,-0.023073283680972945,-0.023073283680972945,-0.023073283680972945,0.0,0.0,0.0,3.1221035608326524
2025-06-15,3.1327991615089887,2.945951875206516,3.2060659960168056,3.1327991615089887,3.1327991615089887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05633880876553062,-0.05633880876553062,-0.05633880876553062,0.0,0.0,0.0,-0.05633880876553062,-0.05633880876553062,-0.05633880876553062,0.0,0.0,0.0,3.076460352743458
2025-06-22,3.1183585313369124,2.902437812256122,3.1592260434087622,3.1180686995402542,3.1189370245448127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08779044504075059,-0.08779044504075059,-0.08779044504075059,0.0,0.0,0.0,-0.08779044504075059,-0.08779044504075059,-0.08779044504075059,0.0,0.0,0.0,3.030568086296162
2025-06-29,3.1039179011648366,2.9059817963409045,3.1572130723887804,3.1028067094794203,3.1052758216670875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07798189941950882,-0.07798189941950882,-0.07798189941950882,0.0,0.0,0.0,-0.07798189941950882,-0.07798189941950882,-0.07798189941950882,0.0,0.0,0.0,3.0259360017453276
2025-07-06,3.0894772709927603,2.937749910166204,3.185952666802972,3.0870775731639997,3.091996922571082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026966288909549538,-0.026966288909549538,-0.026966288909549538,0.0,0.0,0.0,-0.026966288909549538,-0.026966288909549538,-0.026966288909549538,0.0,0.0,0.0,3.062510982083211
2025-07-13,3.075036640820684,2.9788756885059064,3.2287270211987815,3.071466749354728,3.0791327654822847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031994934504824005,0.031994934504824005,0.031994934504824005,0.0,0.0,0.0,0.031994934504824005,0.031994934504824005,0.031994934504824005,0.0,0.0,0.0,3.1070315753255078
2025-07-20,3.0605960106486076,3.00684401130893,3.2550960108661777,3.055651274741228,3.0666716633371705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06742486739047648,0.06742486739047648,0.06742486739047648,0.0,0.0,0.0,0.06742486739047648,0.06742486739047648,0.06742486739047648,0.0,0.0,0.0,3.1280208780390844
2025-07-27,3.046155380476532,3.0052548299890636,3.2564074815484156,3.039900041018433,3.054471606130692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07843572374908304,0.07843572374908304,0.07843572374908304,0.0,0.0,0.0,0.07843572374908304,0.07843572374908304,0.07843572374908304,0.0,0.0,0.0,3.124591104225615
2025-08-03,3.0317147503044555,2.9880886904603035,3.249137480416384,3.0234560491594453,3.0426495255823776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0883033827420234,0.0883033827420234,0.0883033827420234,0.0,0.0,0.0,0.0883033827420234,0.0883033827420234,0.0883033827420234,0.0,0.0,0.0,3.1200181330464787
2025-08-10,3.017274120132379,3.0132808438588152,3.25957329033969,3.006461044091522,3.030323982091404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11465081624001619,0.11465081624001619,0.11465081624001619,0.0,0.0,0.0,0.11465081624001619,0.11465081624001619,0.11465081624001619,0.0,0.0,0.0,3.1319249363723953
2025-08-17,3.002833489960303,3.0221890994237577,3.2729190360143647,2.9890224021997773,3.0186246058589763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15169794753784163,0.15169794753784163,0.15169794753784163,0.0,0.0,0.0,0.15169794753784163,0.15169794753784163,0.15169794753784163,0.0,0.0,0.0,3.1545314374981444
2025-08-24,2.9883928597882266,3.050710779015313,3.3048124358355393,2.972007547750679,3.006368518136476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18180379092792978,0.18180379092792978,0.18180379092792978,0.0,0.0,0.0,0.18180379092792978,0.18180379092792978,0.18180379092792978,0.0,0.0,0.0,3.1701966507161563
2025-08-31,2.9739522296161507,3.0374511264479755,3.291418403221663,2.9553782608288963,2.9938568306491065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19852187476245034,0.19852187476245034,0.19852187476245034,0.0,0.0,0.0,0.19852187476245034,0.19852187476245034,0.19852187476245034,0.0,0.0,0.0,3.172474104378601
2025-09-07,2.9595115994440744,3.038050570558626,3.2990274691315276,2.937668856898596,2.98258534474244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2129466561844423,0.2129466561844423,0.2129466561844423,0.0,0.0,0.0,0.2129466561844423,0.2129466561844423,0.2129466561844423,0.0,0.0,0.0,3.172458255628517
2025-09-14,2.945070969271998,3.0652582320734787,3.307930850850838,2.9197090193856865,2.9714339271033046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23795429789424463,0.23795429789424463,0.23795429789424463,0.0,0.0,0.0,0.23795429789424463,0.23795429789424463,0.23795429789424463,0.0,0.0,0.0,3.1830252671662427
2025-09-21,2.9306303390999218,3.071249967388074,3.330879567966368,2.902304548948968,2.960231858919859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27090907619036475,0.27090907619036475,0.27090907619036475,0.0,0.0,0.0,0.27090907619036475,0.27090907619036475,0.27090907619036475,0.0,0.0,0.0,3.2015394152902865
2025-09-28,2.916189708927846,3.0817634282271436,3.347611135396278,2.884873398387705,2.94913755417935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29473409765765096,0.29473409765765096,0.29473409765765096,0.0,0.0,0.0,0.29473409765765096,0.29473409765765096,0.29473409765765096,0.0,0.0,0.0,3.210923806585497
2025-10-05,2.9017490787557696,3.0637232561187746,3.327532070998233,2.867303101511271,2.938157302880359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944431770738151,0.2944431770738151,0.2944431770738151,0.0,0.0,0.0,0.2944431770738151,0.2944431770738151,0.2944431770738151,0.0,0.0,0.0,3.1961922558295845
2025-10-12,2.8873084485836933,3.0304755880451655,3.2984743214102408,2.849812063575009,2.926303837999786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700845686682941,0.2700845686682941,0.2700845686682941,0.0,0.0,0.0,0.2700845686682941,0.2700845686682941,0.2700845686682941,0.0,0.0,0.0,3.1573930172519873
2025-10-19,2.872867818411617,2.9714566814418317,3.244708218274749,2.8316430420571175,2.915274934996031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2341537523754477,0.2341537523754477,0.2341537523754477,0.0,0.0,0.0,0.2341537523754477,0.2341537523754477,0.2341537523754477,0.0,0.0,0.0,3.1070215707870648
2025-10-26,2.8584271882395407,2.9176307595395006,3.191466365099511,2.8133296748019574,2.904000586183903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996217625931691,0.1996217625931691,0.1996217625931691,0.0,0.0,0.0,0.1996217625931691,0.1996217625931691,0.1996217625931691,0.0,0.0,0.0,3.05804895083271
2025-11-02,2.843986558067465,2.8798253385274917,3.1475513295142,2.7953343673719218,2.8931928386552004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17202503969698618,0.17202503969698618,0.17202503969698618,0.0,0.0,0.0,0.17202503969698618,0.17202503969698618,0.17202503969698618,0.0,0.0,0.0,3.016011597764451
2025-11-09,2.8295459278953885,2.8447142039740787,3.119759093437638,2.7772696654047544,2.8834036307866806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15080278518377788,0.15080278518377788,0.15080278518377788,0.0,0.0,0.0,0.15080278518377788,0.15080278518377788,0.15080278518377788,0.0,0.0,0.0,2.9803487130791666
2025-11-16,2.815105297723312,2.8101715014829853,3.084405289792133,2.7594151214182556,2.872795027268519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13463945984660264,0.13463945984660264,0.13463945984660264,0.0,0.0,0.0,0.13463945984660264,0.13463945984660264,0.13463945984660264,0.0,0.0,0.0,2.9497447575699147
2025-11-23,2.800664667551236,2.7865864515895127,3.0687335158258513,2.741180138265848,2.8617222232237154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12432629711523893,0.12432629711523893,0.12432629711523893,0.0,0.0,0.0,0.12432629711523893,0.12432629711523893,0.12432629711523893,0.0,0.0,0.0,2.924990964666475
2025-11-30,2.78622403737916,2.7668965271492176,3.0525424138431703,2.724089718747743,2.8519729491396637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216814497451478,0.1216814497451478,0.1216814497451478,0.0,0.0,0.0,0.1216814497451478,0.1216814497451478,0.1216814497451478,0.0,0.0,0.0,2.907905487124308
2025-12-07,2.7717834072070837,2.750689171579695,3.0418148287715296,2.706309585094031,2.8418097268976727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12609862513737333,0.12609862513737333,0.12609862513737333,0.0,0.0,0.0,0.12609862513737333,0.12609862513737333,0.12609862513737333,0.0,0.0,0.0,2.897882032344457
2025-12-14,2.7573427770350074,2.7353090574130907,3.0299666756104293,2.68852945144032,2.830623515284423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305306628472294,0.1305306628472294,0.1305306628472294,0.0,0.0,0.0,0.1305306628472294,0.1305306628472294,0.1305306628472294,0.0,0.0,0.0,2.8878734398822368
2025-12-21,2.742902146862931,2.721812094035088,3.021779713107405,2.6711042176763664,2.8211836318730943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12039185057624813,0.12039185057624813,0.12039185057624813,0.0,0.0,0.0,0.12039185057624813,0.12039185057624813,0.12039185057624813,0.0,0.0,0.0,2.8632939974391793
2025-12-28,2.728461516690855,2.659086113453726,2.9744569167186152,2.6534005357749093,2.811896278876866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08028612576292363,0.08028612576292363,0.08028612576292363,0.0,0.0,0.0,0.08028612576292363,0.08028612576292363,0.08028612576292363,0.0,0.0,0.0,2.8087476424537785
2026-01-04,2.714020886518779,2.5748199098755498,2.891548544367414,2.6350607841949,2.8021820931865897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007822650677677692,0.007822650677677692,0.007822650677677692,0.0,0.0,0.0,0.007822650677677692,0.007822650677677692,0.007822650677677692,0.0,0.0,0.0,2.7218435371964564
2026-01-11,2.6995802563467026,2.4646404336237855,2.780204433538288,2.6155787134556783,2.790893903133276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07727921512533242,-0.07727921512533242,-0.07727921512533242,0.0,0.0,0.0,-0.07727921512533242,-0.07727921512533242,-0.07727921512533242,0.0,0.0,0.0,2.62230104122137
2026-01-18,2.6851396261746263,2.3803518395541,2.709933627478343,2.5965796023454004,2.781577359871252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14275308489102437,-0.14275308489102437,-0.14275308489102437,0.0,0.0,0.0,-0.14275308489102437,-0.14275308489102437,-0.14275308489102437,0.0,0.0,0.0,2.542386541283602
2026-01-25,2.67069899600255,2.3331735044487805,2.657226871031578,2.578139285506145,2.7708734392868033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16969688681154907,-0.16969688681154907,-0.16969688681154907,0.0,0.0,0.0,-0.16969688681154907,-0.16969688681154907,-0.16969688681154907,0.0,0.0,0.0,2.501002109191001
2026-02-01,2.656258365830474,2.3287471434204017,2.658595170409919,2.5606969562929915,2.7609592320875205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17136555942443862,-0.17136555942443862,-0.17136555942443862,0.0,0.0,0.0,-0.17136555942443862,-0.17136555942443862,-0.17136555942443862,0.0,0.0,0.0,2.4848928064060356
2026-02-08,2.641817735658398,2.2958835317873496,2.6326660845569916,2.541129792149643,2.7500610476366942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1819987033573791,-0.1819987033573791,-0.1819987033573791,0.0,0.0,0.0,-0.1819987033573791,-0.1819987033573791,-0.1819987033573791,0.0,0.0,0.0,2.4598190323010187
2026-02-15,2.6273771054863215,2.2342961718819425,2.5723975340346357,2.521282537350421,2.740477588261475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22185232933934754,-0.22185232933934754,-0.22185232933934754,0.0,0.0,0.0,-0.22185232933934754,-0.22185232933934754,-0.22185232933934754,0.0,0.0,0.0,2.405524776146974
2026-02-22,2.612936475314245,2.173819301383691,2.513606891378847,2.502557019807271,2.7310901104225063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2733864266463431,-0.2733864266463431,-0.2733864266463431,0.0,0.0,0.0,-0.2733864266463431,-0.2733864266463431,-0.2733864266463431,0.0,0.0,0.0,2.339550048667902
2026-03-01,2.598495845142169,2.1405796611867265,2.476101209523736,2.484293483492539,2.7217780901839905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2967247058175742,-0.2967247058175742,-0.2967247058175742,0.0,0.0,0.0,-0.2967247058175742,-0.2967247058175742,-0.2967247058175742,0.0,0.0,0.0,2.3017711393245945
2026-03-08,2.584055214970093,2.127291753343037,2.4995456600178194,2.465052997980002,2.713072766120593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2716974013214846,-0.2716974013214846,-0.2716974013214846,0.0,0.0,0.0,-0.2716974013214846,-0.2716974013214846,-0.2716974013214846,0.0,0.0,0.0,2.3123578136486085
2026-03-15,2.5696145847980167,2.1794560160721375,2.5200395942073874,2.4447819428882247,2.7033489599776517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22230212031952992,-0.22230212031952992,-0.22230212031952992,0.0,0.0,0.0,-0.22230212031952992,-0.22230212031952992,-0.22230212031952992,0.0,0.0,0.0,2.347312464478487
2026-03-22,2.5551739546259404,2.1619069334338654,2.542574076700834,2.423862416095137,2.6919724315232325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1952472818209647,-0.1952472818209647,-0.1952472818209647,0.0,0.0,0.0,-0.1952472818209647,-0.1952472818209647,-0.1952472818209647,0.0,0.0,0.0,2.359926672804976
2026-03-29,2.540733324453864,2.1460057575063787,2.5197555901113553,2.4036426389065983,2.683190037920367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21343120148434916,-0.21343120148434916,-0.21343120148434916,0.0,0.0,0.0,-0.21343120148434916,-0.21343120148434916,-0.21343120148434916,0.0,0.0,0.0,2.327302122969515
2026-04-05,2.5262926942817887,2.0789526951095434,2.4690711273456523,2.383665746253852,2.672608615651976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25355730006793936,-0.25355730006793936,-0.25355730006793936,0.0,0.0,0.0,-0.25355730006793936,-0.25355730006793936,-0.25355730006793936,0.0,0.0,0.0,2.2727353942138495
2026-04-12,2.5118520641097124,2.040225365945406,2.4379960587624456,2.366658247289855,2.6705848632025684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2713433404683621,-0.2713433404683621,-0.2713433404683621,0.0,0.0,0.0,-0.2713433404683621,-0.2713433404683621,-0.2713433404683621,0.0,0.0,0.0,2.24050872364135
2026-04-19,2.4974114339376356,2.049779327953292,2.4631313745471535,2.3465111042034885,2.661004897921201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24587773665480267,-0.24587773665480267,-0.24587773665480267,0.0,0.0,0.0,-0.24587773665480267,-0.24587773665480267,-0.24587773665480267,0.0,0.0,0.0,2.251533697282833
2026-04-26,2.4829708037655593,2.0809680691438537,2.5020999892252123,2.3263522989131613,2.651640697154291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19523999286293525,-0.19523999286293525,-0.19523999286293525,0.0,0.0,0.0,-0.19523999286293525,-0.19523999286293525,-0.19523999286293525,0.0,0.0,0.0,2.287730810902624
2026-05-03,2.468530173593483,2.1112973700149076,2.541104956831381,2.3066130171162307,2.6429092869767747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15007215918123185,-0.15007215918123185,-0.15007215918123185,0.0,0.0,0.0,-0.15007215918123185,-0.15007215918123185,-0.15007215918123185,0.0,0.0,0.0,2.318458014412251
2026-05-10,2.4540895434214076,2.113224344161431,2.5652403604822784,2.2866719646683893,2.633866270229044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11944771294391124,-0.11944771294391124,-0.11944771294391124,0.0,0.0,0.0,-0.11944771294391124,-0.11944771294391124,-0.11944771294391124,0.0,0.0,0.0,2.3346418304774965
2026-05-17,2.4396489132493313,2.1354975759138535,2.5800194827621765,2.265959232245262,2.6241278972661344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0888652935135299,-0.0888652935135299,-0.0888652935135299,0.0,0.0,0.0,-0.0888652935135299,-0.0888652935135299,-0.0888652935135299,0.0,0.0,0.0,2.350783619735801
2026-05-24,2.425208283077255,2.156942948535975,2.620756636709633,2.2464600009461764,2.615815100864255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04890094744549359,-0.04890094744549359,-0.04890094744549359,0.0,0.0,0.0,-0.04890094744549359,-0.04890094744549359,-0.04890094744549359,0.0,0.0,0.0,2.376307335631761
